FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
Pendant longtemps cela se passa ainsi.,LONGTEMPS MEME PAREIL,LONGTEMPS AINSI PASSER ,['Pres'],,"This had gone on for a long time,",11,,For a long time this was the case.
"Mais un jour, le valet,",UN JOUR SERVEUR,JOUR VALET ,<unk>,,"when one day the servant,",12,,"But one day, the valet,"
"ne sachant plus résister à sa curiosité, emporta le plat dans sa chambrette ",TROP CURIEUX PRENDRE PLAT SA CHAMBRE,NE PLUS CURIOSITE SACHANT RESISTER PLAT CHAMBRETTE EMPORTA ,['Pres']['Past'],,"who took away the dish, was overcome with such curiosity that he could not help carrying the dish into his room.",13,,"not knowing how to resist his curiosity, took the dish to his room "
et referma soigneusement la porte derrière lui.,PORTE DERRIERE FERMER,SOIGNEUSEMENT PORTE REFERMER ,['Pres'],,"When he had carefully locked the door,",14,,and carefully closed the door behind him.
Il souleva le couvercle,COUVERCLE SOULEVER,COUVERCLE SOULEVER ,['Past'],,"he lifted up the cover,",15,,He lifted the lid
et vit un serpent blanc au fond du plat.,PLAT SERPENT BLANC FOND,SERPENT BLANC FOND PLAT VOIR ,['Pres'],,and saw a white snake lying on the dish.,16,,and saw a white snake at the bottom of the dish.
Cela sentait bon et il eut envie d'y goûter.,SENTIR BON ENVIE GOUTER,BON GOUTER SENTIR ENVIE ,['Imp']['Past']['Past'],,"But when he saw it he could not deny himself the pleasure of tasting it,",17,,It smelled good and he wanted to taste it.
"N'y tenant plus, il en coupa un morceau et le porta à sa bouche.",PAS RESISTER COUPER MANGER,PLUS TENANT MORCEAU PORTA BOUCHE COUPER ,['Pres'],,so he cut off a little bit and put it into his mouth.,18,,"Not being able to bear it any longer, he cut a piece and put it in his mouth."
Mais à peine sentit-il le morceau sur sa langue qu'il entendit gazouiller sous la fenêtre.,MORCEAU POSER LANGUE FENETRE DESSOUS LUI ENTENDRE OISEAU CHANTER ,PEINE SENTIT MORCEAU LANGUE FENETRE ENTENDRE GAZOUILLER ,['Pres'],,No sooner had it touched his tongue than he heard a strange whispering of little voices outside his window.,19,,"But as soon as he felt the piece on his tongue, he heard chirping under the window."
"Il s'approcha, écouta",SERVEUR APPROCHER ECOUTER,APPROCHA ECOUTA ,<unk>,,"He went and listened,",20,,"He approached, listened"
et se rendit compte qu'il s'agissait de moineaux qui se racontaient ce qu'ils avaient vu dans les champs et dans les forêts.,RENDRE COMPTE MOINEAUX RACONTER VOIR DANS FORET,COMPTE MOINEAUX CHAMPS FORETS RENDRE AGIR RACONTER VU ,['Past']['Imp']['Pres']['Imp']['Past'],,"and then noticed that it was the sparrows who were chattering together, and telling one another of all kinds of things which they had seen in the fields and woods.",21,,and realized that they were sparrows telling each other what they had seen in the fields and forests.
Le fait d'avoir goûté au serpent lui avait donné la faculté de comprendre le langage des animaux.,GOUTER SERPENT DONNER LUI COMPRENDRE LANGUAGE DES ANIMAUX,FAIT SERPENT FACULTE LANGAGE ANIMAUX DONNE COMPRENDRE ,['Imp']['Past'],,Eating the snake had given him power of understanding the language of animals.,22,,Having tasted the snake had given him the ability to understand the language of animals.
"Ce jour-là, justement, la reine perdit sa plus belle bague, ",MEME JOUR REINE PERDRE SA BAGUE,JOUR -LA JUSTEMENT REINE PLUS BELLE BAGUE PERDRE ,['Past'],,"Now it so happened that on this very day the Queen lost her most beautiful ring, ",23,,"On that very day, the queen lost her most beautiful ring, "
et les soupçons se portèrent sur le valet qui avait la confiance du roi et avait donc accès partout. ,SOUPCONS SUR FIDELE SERVEUR ROI CONFIANCE LUI LUI ACCES PARTOUT,SOUPCONS VALET CONFIANCE ROI DONC ACCES PARTOUT PORTER AVOIR ,['Imp']['Imp']['Imp'],,"and suspicion of having stolen it fell upon this trusty servant, who was allowed to go everywhere.",24,,and suspicion fell on the valet who had the confidence of the king and therefore had access everywhere. 
"Le roi le fit appeler, ",ROI APPELER SERVEUR,ROI FIT APPELER ,,,"The King ordered the man to be brought before him,",25,,"The king sent for him, "
le rudoya et menaça de le condamner s'il ne démasquait pas le coupable avant le lendemain matin. ,ROI GRONDER MENACER SERVEUR SI PAS TROUVER COUPABLE AVANT DEMAIN MATIN TOI CONDAMNER ,RUDOYA MENACA NE PAS COUPABLE LENDEMAIN MATIN CONDAMNER DEMASQUER ,['Imp'],,"and threatened with angry words that unless he could before the morrow point out the thief, he himself should be looked upon as guilty and executed.",26,,and threatened to condemn him if he did not unmask the culprit before the next morning. 
Le jeune homme jura qu'il était innocent mais le roi ne voulut rien entendre et le renvoya. ,JEUNE HOMME PROMETTRE LUI INNOCENT ROI PAS VOULOIR ECOUTER RENVOYER LUI,JEUNE HOMME INNOCENT ROI NE RENVOYA JURER VOULOIR ENTENDRE ,['Fut']['Imp']['Pres'],,In vain he declared his innocence; he was dismissed with no better answer.,27,,"The young man swore that he was innocent, but the king would not listen and sent him away. "
"Le valet, effrayé et inquiet, descendit dans la cour où il commença à se demander comment il pourrait bien faire pour s'en tirer. ",SERVEUR PEUR INQUIET DESCENDRE COUR REFELCHIR COMMENT FAIRE POUR PROUVER MOI INNOCENT,VALET INQUIET EFFRAYE COUR COMMENT BIEN DESCENDIT COMMENCER DEMANDER POUVOIR FAIRE TIRER ,['Past']['Past']['Past']['Pres'],,In his trouble and fear he went down into the courtyard and took thought how to help himself out of his trouble.,28,,"The valet, frightened and worried, went down to the courtyard where he began to wonder how he could possibly get away with it. "
"Il y avait là, sur le bord du ruisseau, des canards qui se reposaient en discutant à voix basse tout en lissant leurs plumes avec leur bec. ",JUSTEMENT RUISSEAU BORD CANARDS REPOSER DISCUTER DOUCEMENT ENTRE EUX MEME TEMPS BEC LISSER PLUME,LA AVOIR BORD RUISSEAU CANARDS VOIX BASSE TOUT PLUMES BEC REPOSER DISCUTANT LISSANT ,['Imp']['Pres']['Pres'],,"Now some ducks were sitting together quietly by a brook and taking their rest; and, whilst they were making their feathers smooth with their bills,they were having a confidential conversation together.",29,,"There, on the edge of the stream, were ducks resting, chatting in low voices while smoothing their feathers with their bills. "
Le valet s'arrêta pour écouter.,SERVEUR ARRETER ECOUTER EUX,VALET ARRETER ECOUTER ,['Pres'],,The servant stood by and listened.,30,,The valet stopped to listen.
Les canards se racontaient où ils avaient pataugé ce matin-là ,CANARD RACONTER CE MATIN PATAUGER,CANARDS MATIN -LA RACONTER PATAUGE ,['Pres']['Imp']['Past'],,"They were telling one another of all the places where they had been waddling about all the morning,",31,,The ducks told each other where they had waded that morning 
et quelles bonnes choses ils avaient trouvées à manger ,TROUVER BONNE NOURRITURE,BONNES CHOSES TROUVEES MANGER ,['Imp']['Past'],,"and what good food they had found,",32,,and what good things they had found to eat 
puis l'un d'eux se plaignit: ,MAIS UN CANARD PLAINDRE,PLAINDRE ,['Pres'],,"and one said in a pitiful tone,",33,,then one of them complained: 
J'ai l'estomac lourd ,MOI ESTOMAC LOURD,ESTOMAC LOURD AVOIR ,['Pres'],,Something lies heavy on my stomach;,34,,I have a heavy stomach 
car j'ai avalé par mégarde une bague qui était sous la fenêtre de la reine. ,PAS FAIRE ATTENTION MOI MANGER BAGUE LA SOUS FENETRE REINE,AVALE MEGARDE BAGUE FENETRE REINE ,['Pres']['Imp'],,as I was eating in haste I swallowed a ring which lay under the Queen's window.,35,,because I accidentally swallowed a ring that was under the queen's window. 
"Le valet l'attrapa aussitôt, le porta dans la cuisine ",SERVEUR ATTRAPER CANARD AMENER CUISINE,VALET ATTRAPA AUSSITOT PORTA CUISINE ,<unk>,,"The servant at once seized her by the neck, carried her to the kitchen,",36,,The valet immediately grabbed him and carried him into the kitchen 
et dit au cuisinier: ,SERVEUR DIRE CUISINIER,CUISINIER DIT ,['Past'],,"and said to the cook,",37,,and said to the cook: 
"Saigne ce canard, il est déjà bien assez gras. ",CANARD GROS COUPER GORGE,CANARD SAIGNE DEJA BIEN ASSEZ GRAS ,['Pres']['Pres'],,"Here is a fine duck; pray, kill her.",38,,"Bleed this duck, it is already quite fatty. "
"D'accord, répondit le cuisinier en le soupesant.",CUISINIER REPONDRE D'ACCORD SOUPESER CANARD,ACCORD CUISINIER REPONDRE SOUPESANT ,['Pres']['Pres'],,"Yes, said the cook, and weighed her in his hand;",39,,"Okay,"" said the cook, weighing it."
Il n'a pas été fainéant et il s'est bien nourri;,CUISINIER REPONDRE OH LALA CANARD BIEN NOURRIT,PAS BIEN FAINEANT NOURRI ,['Pres']['Past']['Past']['Pres']['Past'],,"she has spared no trouble to fatten herself,",40,,He wasn't lazy and he fed himself well;
il devait depuis longtemps s'attendre à ce qu'on le mette dans le four.,SUR LUI SAVOIR NOUS METTRE LUI FOUR,LONGTEMPS METTE FOUR DEVOIR ATTENDRE ,['Imp'],,and has been waiting to be roasted long enough.,41,,he must have been expecting to be put in the oven for a long time.
"Il le saigna et trouva, en le vidant, ",CUISINIER COUPER GORGE CANARD CANARD VIDER,SAIGNA TROUVA VIDANT ,<unk>,,"So he cut off her head, and as she was being dressed for the spit,",42,,"He bled it and found, while emptying it, "
la bague de la reine.,BAGUE REINE TOMBER CANARD,BAGUE REINE ,<unk>,,the Queen's ring was found inside her.,43,,the ring of the queen.
Le valet put ainsi facilement prouver son innocence au roi.,SERVEUR PROUVER ROI LUI INNOCENT,VALET PUT AINSI FACILEMENT INNOCENCE ROI PROUVER ,,,The servant could now easily prove his innocence;,44,,The valet could thus easily prove his innocence to the king.
Celui-ci se rendit compte qu'il avait blessé son valet fidèle et voulut réparer son injustice; ,ROI RENDRE COMPTE LUI BLESSER SON FIDELE SERVEUR ROI VOULOIR RATTRAPER ERREUR,CELUI COMPTE VALET FIDELE INJUSTICE RENDRE BLESSE VOULOIR REPARER ,['Past']['Imp']['Past']['Fut'],,"and the King, to make amends for the wrong, allowed him to ask a favour,",45,,The latter realized that he had hurt his faithful servant and wanted to repair his injustice; 
"il promit donc au jeune homme de lui accorder une faveur et la plus haute fonction honorifique à la cour, que le valet choisirait.",ROI PROMETTRE JEUNE HOMME AUTORISER SON SOUHAIT PLUS POSTE HAUT TOI CHOISIR,DONC JEUNE HOMME FAVEUR PLUS HAUTE FONCTION HONORIFIQUE COUR PROMETTRE ACCORDER VALET CHOISIR ,['Past']['Imp'],,and promised him the best place in the court that he could wish for.,46,,"he promised the young man to grant him a favor and the highest honorary position at court, which the valet would choose."
Le valet refusa tout,SERVEUR REFUSER REFUSER,VALET TOUT REFUSER ,['Past'],,"The servant refused everything,",47,,The valet refused everything
"et demanda seulement un cheval et de l'argent pour la route,",SERVEUR DEMANDER UN CHEVAL PLUS ARGENT POUR PARTIR,SEULEMENT CHEVAL ARGENT ROUTE DEMANDA ,['Past'],,"and only asked for a horse and some money for travelling,",48,,"and asked only for a horse and money for the road,"
car il avait envie de partir à la découverte du monde.,PAR SERVEUR VOULOIR PARTIR DECOURIR MONDE,DECOUVERTE MONDE ENVIE PARTIR ,['Imp']['Past'],,as he had a mind to see the world and go about a little.,49,,because he wanted to discover the world.
Aussi se mit-il en route dès qu'il eut reçu ce qu'il avait demandé.,DE SUITE LUI MONTER CHEVAL PARTIR,AUSSI ROUTE METTRE RECU DEMANDE ,['Past']['Past']['Past']['Imp']['Past'],,"When his request was granted he set out on his way,",50,,So he set out as soon as he received what he had asked for.
"Un jour, il passa près d'un étang où trois poissons, qui s'étaient pris dans les roseaux, étaient en train de suffoquer.",UN JOUR SERVEUR ETANG PASSER LA TROIS POISSONS EMMELER DANS ROSEAUX POISSONS SUFFOQUER,JOUR PRES ETANG TROIS POISSONS PASSER ROSEAUX PRIS TRAIN SUFFOQUER ,['Pres']['Imp']['Past']['Imp'],,"and one day came to a pond, where he saw three fishes caught in the reeds and gasping for water.",51,,"One day, he passed by a pond where three fish, which had become entangled in the reeds, were suffocating."
"On dit que les poissons sont muets,",PERSONNE DIRE POISSON MUET,POISSONS MUETS DIRE ,['Pres']['Pres'],,"Now, though it is said that fishes are dumb,",52,,"It is said that fish are dumb,"
et pourtant le valet entendit leur complainte qui disait qu'ils ne voulaient pas mourir si misérablement.,MAIS SERVEUR ENTENDRE POISSON DIRE EUX PAS VOULOIR MOURIR COMME CA,POURTANT VALET COMPLAINTE NE PAS MISERABLEMENT ENTENDIT DIRE VOULOIR MOURIR ,['Past']['Imp']['Imp'],,"he heard them lamenting that they must perish so miserably,",53,,and yet the valet heard their lament that they did not want to die so miserably.
Le jeune homme eut pitié d'eux;,JEUNE HOMME PITIER EUX,JEUNE HOMME PITIE ,['Past']['Past'],,"and, as he had a kind heart,",54,,The young man felt sorry for them;
il descendit de son cheval et rejeta les trois poissons prisonniers dans l'eau.,CHEVAL DESCENDRE TROIS POISSON PRISONNIER LUI LIBERER EUX,CHEVAL TROIS POISSONS PRISONNIERS EAU DESCENDRE REJETER ,['Past'],,he got off his horse and put the three prisoners back into the water.,55,,he got off his horse and threw the three fishes back into the water.
"Ceux-ci recommencèrent à frétiller gaiement, puis ils sortirent la tête de l'eau ",POISSON FRETILLER CONTENT POISSEAU EAU SORTIR TETE,RECOMMENCERENT GAIEMENT FRETILLER SORTIRENT TETE EAU ,,,"They quivered with delight, put out their heads,",56,,"They began to wriggle happily again, and then they pulled their heads out of the water "
et crièrent: Nous n'oublierons pas que tu nous as sauvés et te revaudrons cela un jour.,POISSON CRIER NOUS JAMAIS OUBLIER TOI TOI SAUVER NOUS REDEVOIR TOI UN JOUR,CRIERENT PAS REVAUDRONS JOUR OUBLIER SAUVES ,['Pres']['Fut']['Past'],,"and cried to him, We will remember you and repay you for saving us!",57,,"and shouted: ""We will not forget that you saved us and will repay you one day."
Le valet continua à galoper et eut soudain l'impression d'entendre une voix venant du sable foulé par son cheval.,SERVEUR SABLE CHEVAL DESSUS GALOPER D'UN COUP LUI ENTENDRE VOIX VENIR SABLE,VALET SOUDAIN IMPRESSION VOIX SABLE CHEVAL CONTINUA GALOPER AVOIR ENTENDRE VENANT FOULE ,['Past']['Past']['Pres']['Past'],,"He rode on, and after a while it seemed to him that he heard a voice in the sand at his feet.",58,,The valet continued to gallop and suddenly felt as if he could hear a voice coming from the sand his horse was treading.
Il tendit l'oreille et entendit le roi des fourmis se lamenter:,OREILLE TENDRE ENTENDRE ROI DES FOURMIS PLEURER,OREILLE ROI FOURMIS TENDRE ENTENDRE LAMENTER ,['Pres']['Pres'],,"He listened, and heard an ant-king complain,",59,,He listened and heard the king of the ants lamenting:
"Oh, si les gens voulaient faire un peu plus attention et tenaient leurs animaux maladroits à l'écart!",ROI FOURMIS DIRE OH SI PERSONNE FAIRE PLUS ATTENTION TENIR ANIMAUX LOIN,OH GENS PEU PLUS ATTENTION ANIMAUX ECART VOULOIR FAIRE TENIR MALADROITS ,['Imp']['Pres']['Past'],,"Why cannot folks, with their clumsy beasts, keep off our bodies?",60,,"Oh, if people would just be a little more careful and keep their clumsy pets away!"
Ce cheval stupide piétine avec ses lourds sabots mes pauvres serviteurs!,CE CHEVAL DEBILE LOURD SABOT ECRASER MES SERVITEURS,CHEVAL STUPIDE PIETINE LOURDS PAUVRES SABOTS SERVITEURS ,['Past']['Past'],,"That stupid horse, with his heavy hoofs, has been treading down my people without mercy!",61,,This stupid horse tramples with its heavy hooves my poor servants!
Le jeune homme s'écarta aussitôt et le roi des fourmis cria:,JEUNE HOMME DE SUITE ECARTER CHEVAL ROI FOURMIS CRIER,JEUNE HOMME AUSSITOT ROI FOURMIS CRIA ECARTER ,['Past'],,"So he turned on to a side path and the ant-king cried out to him,",62,,The young man immediately stepped aside and the king of the ants shouted:
Nous n'oublierons pas et te revaudrons cela un jour!,NOUS PAS OUBLIER TOI UN JOUR REDEVOIR TOI UN JOUR,PAS TOI REVAUDRONS JOUR OUBLIER ,['Pres'],,We will remember you one good turn deserves another!,63,,We won't forget and will repay you one day!
Le chemin mena le valet dans la forêt où il vit un père corbeau et une mère corbeau en train de jeter tous leurs petits du nid.,CHEMIN AMENER SERVEUR DANS FORET DEDANS VIVRE PERE CORBEAU MERE CORBEAU TOUS DEUX JETER BEBE HORS NID,CHEMIN VALET FORET PERE CORBEAU MERE CORBEAU TRAIN TOUS PETITS NID MENER VOIR JETER ,['Past']['Pres'],,"The path led him into a wood, and here he saw two old ravens standing by their nest, and throwing out their young ones.",64,,The path led the valet into the forest where he saw a father crow and a mother crow throwing all their young out of the nest.
"Allez-vous-en, sacripants, croassèrent-ils, ",CORBEAUX CRIER ALLEZ VOUS EN,ALLER SACRIPANTS CROASSERENT ,['Pres'],,"Out with you, you idle, good-for-nothing creatures! cried they;",65,,"Go away, you rascals, they croaked, "
nous n'arrivons plus à vous nourrir ,NOUS PLUS POUVOIR NOURRIR VOUS,PLUS ARRIVER NOURRIR ,['Pres'],,we cannot find food for you any longer;,66,,we can't feed you anymore 
vous êtes déjà assez grands pour vous trouver à manger tout seuls! ,VOUS GRAND TROUVER MANGER SEUL,DEJA ASSEZ GRANDS TOUT SEULS TROUVER MANGER ,['Pres'],,"you are big enough, and can provide for yourselves.",67,,you are already old enough to find your own food! 
"Les pauvres petits, qui s'agitaient par terre en battant des ailes, piaillèrent: Comment pourrions-nous, ",PETIT AGITER PAR TERRE AILES BATTANT PIAILLER COMMENT NOUS POUVOIR,PAUVRES PETITS TERRE AILES AGITER BATTANT PIAILLERENT COMMENT POUVOIR ,['Pres']['Pres']['Pres'],,"But the poor young ravens lay upon the ground, flapping their wings, and crying,",68,,"The poor little ones, who were flapping their wings on the ground, cried out: How could we, "
"pauvres petits que nous sommes, ",NOUS PETIT,PAUVRES PETITS ETRE ,['Pres'],,"Oh, what helpless chicks we are!",69,,"poor little people that we are, "
subvenir à nos besoins alors que nous ne savons même pas voler! ,PAS POUVOIR NOURRIR NOUS MEME NOUS PAS SAVOIR VOLER,BESOINS ALORS NE MEME PAS SUBVENIR SAVOIR VOLER ,['Pres'],,"We must shift for ourselves, and yet we cannot fly!",70,,to support ourselves when we can't even fly! 
Nous allons mourir de faim! ,NOUS MOURIR FAIM,FAIM ALLER MOURIR ,['Pres'],,"What can we do, but lie here and starve?",71,,We are going to starve! 
"Le jeune homme descendit aussitôt de son cheval, le transperça de son épée et l'abandonna aux jeunes corbeaux pour qu'ils aient de quoi se nourrir. ",SERVEUR CHEVAL DESCEDRE EPEE TRANSPERCER CHEVAL LAISSER CHEVAL POUR JEUNE CORBEAUX NOURRIR,JEUNE HOMME AUSSITOT CHEVAL DESCENDRE TRANSPERCA EPEE JEUNES CORBEAUX ABANDONNER AVOIR NOURRIR ,['Past']['Past']['Imp'],,"So the good young fellow alighted and killed his horse with his sword, and gave it to them for food.",72,,"The young man immediately dismounted his horse, thrust his sword through it and left it for the young crows to feed on. "
"Les petits s'approchèrent et, après s'être rassasiés, ",PETIT CORBEAUX MANGER QUAND FINIR ,PETITS APPROCHERENT RASSASIES ,,,"Then they came hopping up to it, satisfied their hunger,",73,,"The children approached and, after they had eaten their fill, they went back to their room, "
crièrent: Nous ne t'oublierons pas et te revaudrons cela un jour!,PETIT CRIER NOUS PAS OUBLIER TOI UN JOUR REDEVOIR TOI UN JOUR,CRIERENT NE PAS TOI REVAUDRONS JOUR OUBLIER ,['Pres'],,"and cried, We will remember you one good turn deserves another!",74,,"shouted: ""We will not forget you and will repay you one day!"
Le valet fut désormais obligé de continuer sa route à pied.,SERVEUR OBLIGER CONTINUER A PIED,VALET DESORMAIS ROUTE PIED OBLIGE CONTINUER ,['Past']['Past'],,"And now he had to use his own legs,",75,,The valet was now obliged to continue his journey on foot.
"Il marcha et marcha et, après une longue marche,",MARCHER MARCHER MARCHER MARCHER,MARCHA LONGUE MARCHE ,<unk>,,"and when he had walked a long way, ",76,,"He walked and walked and after a long walk,"
il arriva dans une grande ville,LUI ARRIVER GRANDE VILLE,GRANDE VILLE ARRIVER ,['Pres'],,he came to a large city.,77,,he arrived in a big city
dont les rues étaient très peuplées et très animées.,RUE PEUPLEE ANIMEE,RUES TRES PEUPLEES TRES ANIMEES ,['Imp']['Past'],,"There was a great noise and crowd in the streets,",78,,whose streets were very populated and animated.
"Soudain, un homme arriva à cheval",D'UN COUP HOMME SUR CHEVAL ARRIVER,SOUDAIN HOMME CHEVAL ARRIVER ,['Pres'],,"and a man rode up on horseback, ",79,,"Suddenly, a man arrived on horseback"
"et annonça que l'on cherchait un époux pour la princesse royale,",HOMME ANNONCER ON CHERCHE EPOUX POUR PRINCESSE ROYALE,ANNONCA EPOUX PRINCESSE ROYALE CHERCHER ,['Pres'],,"crying aloud, The King's daughter wants a husband;",80,,"and announced that a husband was being sought for the royal princess,"
mais que celui qui voudrait l'épouser devrait passer une épreuve difficile,PERSONNE VOULOIR EPOUSER ELLE DEVOIR PASSER EPREUVE DIFFICILE,EPREUVE DIFFICILE VOULOIR EPOUSER DEVOIR PASSER ,['Pres']['Pres'],,"but whoever sues for her hand must perform a hard task, ",81,,but that the one who would marry her would have to pass a difficult test
"et, s'il échouait, il devrait payer de sa vie.",SI ECHOUER MOURIR,ECHOUER VIE DEVOIR PAYER ,['Imp']['Pres'],,and if he does not succeed he will forfeit his life.,82,,"and, if he failed, he would have to pay with his life."
De nombreux prétendants s'y étaient déjà essayés et tous y avaient péri.,PLUSIEURS PERSONNE DEJA ESSAYER TOUS MORT,NOMBREUX PRETENDANTS DEJA TOUS ESSAYES AVOIR PERI ,['Imp']['Past']['Imp']['Past'],,"Many had already made the attempt, but in vain;",83,,Many suitors had already tried it and all had perished.
"Mais le jeune homme, lorsqu'il eut l'occasion de voir la princesse, fut si ébloui de sa beauté qu'il en oublia tous les dangers.",JEUNE HOMME QUAND VOIR PRINCESSE LUI WOW SA BEAUTE OUBLIER RISQUE,JEUNE HOMME OCCASION PRINCESSE AVOIR VOIR EBLOUI BEAUTE OUBLIA TOUS DANGERS ,['Past']['Past'],,"nevertheless when the youth saw the King's daughter he was so overcome by her great beauty that he forgot all danger,",84,,"But the young man, when he had the opportunity to see the princess, was so dazzled by her beauty that he forgot all the dangers."
Il se présenta donc comme prétendant devant le roi.,ALORS LUI PRESENTER CANDIDAT DEVANT ROI,DONC ROI PRESENTER PRETENDANT ,['Pres'],,"went before the King, and declared himself a suitor.",85,,So he presented himself as a suitor before the king.
On l'emmena immédiatement au bord de la mer ,DE SUITE EMMENER LUI MER,IMMEDIATEMENT BORD EMMENER MER ,,,"So he was led out to the sea,",86,,He was immediately taken to the seaside 
et on jeta sous ses yeux un anneau d'or dans les vagues. ,PERSONNE VAGUE JETER ANNEAU OR ,YEUX ANNEAU VAGUES JETER ,['Pres'],,"and a gold ring was thrown into it, in his sight;",87,,and a golden ring was thrown before his eyes into the waves. 
"Puis, le roi lui ordonna de ramener l'anneau du fond de la mer, ",ROI ORDONNER LUI CHERCHER ANEAU OR DANS VAGUE,ROI ANNEAU FOND ORDONNER RAMENER MER ,['Past'],,"then the King ordered him to fetch this ring up from the bottom of the sea,",88,,"Then the king ordered him to bring the ring back from the bottom of the sea, "
"et ajouta: Si tu émerges de l'eau sans l'anneau, les vagues te rejetteront sans cesse jusqu'à ce que tu périsses. ",AJOUTER SI TOI EAU SORTIR SANS ANNEAU VAGUE NOYER TOI JUSQU’A MOURIR,AJOUTA TOI EMERGES EAU ANNEAU VAGUES CESSE TOI PERISSES REJETER ,['Fut'],,"and added, If you come up again without it you will be thrown in again and again until you perish amid the waves.",89,,"and added: If you emerge from the water without the ring, the waves will throw you back again and again until you perish. "
Tous plaignirent le jeune homme et s'en allèrent. ,PERSONNE BONNE CHANCE LUI PARTIR,TOUS JEUNE HOMME ALLERENT PLAINDRE ,['Pres'],,All the people grieved for the handsome youth; then they went away leaving him alone by the sea.,90,,Everyone pitied the young man and left. 
"Seul, debout sur la plage, le valet se demanda ce qu'il allait bien pouvoir faire, lorsqu'il vit soudain trois poissons s'approcher de lui. ",SERVEUR SEUL DEBOUT PLAGE LUI DEMANDER COMMENT FAIRE D'UN COUP LUI VOIR TROIS POISSON S'APPROCHER,SEUL DEBOUT PLAGE VALET BIEN DEMANDER ALLER POUVOIR FAIRE SOUDAIN TROIS POISSONS VOIR APPROCHER ,['Imp']['Pres'],,"He stood on the shore and considered what he should do, when suddenly he saw three fishes come swimming towards him,",91,,"Alone, standing on the beach, the valet wondered what he was going to do, when he suddenly saw three fish approaching him. "
C'étaient les poissons auxquels il avait sauvé la vie. ,MEME POISSON LUI SAUVER VIE,POISSONS VIE SAUVE ,['Imp']['Imp']['Past'],,and they were the very fishes whose lives he had saved.,92,,These were the fish whose lives he had saved. 
Le poisson du milieu portait dans sa gueule un coquillage qu'il déposa aux pieds du jeune homme. ,POISSON MILIEU COQUILLAGE DANS BOUCHE DEPOSER PIED SERVEUR,POISSON MILIEU GUEULE COQUILLAGE PIEDS JEUNE HOMME PORTER DEPOSER ,['Imp']['Pres'],,"The one in the middle held a mussel in its mouth, which it laid on the shore at the youth's feet,",93,,The fish in the middle carried a shell in its mouth and placed it at the young man's feet. 
