FR,GLOSS_LSF,GENERATED_LSF,TENSE,GLOSS_LSFB,EN,NUM,GENERATED_FR,GENERATED_EN
"plongea et, ",,PLONGEA ,<unk>,,"and sank down out of sight,",62,,"plunged and, "
"peu après, ",,PEU ,<unk>,,but after a while,63,,"soon after, "
réapparut en tenant la balle entre ses lèvres. ,,REAPPARUT BALLE LEVRES TENIR ,['Pres'],,"he came to the surface again with the ball in his mouth,",64,,reappeared holding the ball between his lips. 
Elle la jeta sur l'herbe. ,,JETA HERBE ,<unk>,,and he threw it on the grass.,65,,She threw it on the grass. 
"En retrouvant son beau jouet, la fille du roi fut folle de joie.",,BEAU JOUET RETROUVER FILLE ROI FOLLE JOIE ,['Pres']['Past'],,"The King's daughter was overjoyed to see her pretty plaything again,",66,,"When she found her beautiful toy, the king's daughter was overjoyed."
Elle le ramassa et partit en courant. ,,RAMASSA PARTIT COURANT ,<unk>,,and she caught it up and ran off with it.,67,,She picked it up and ran off. 
Attends! Attends! cria la grenouille. ,,ATTENDS ATTENDS CRIA GRENOUILLE ,<unk>,,"Stop, stop! cried the frog,",68,,"Wait! Wait!"" shouted the frog. "
Emmène-moi! ,,EMMENE ,<unk>,,take me up too.,69,,Take me with you! 
Je ne peux pas courir aussi vite que toi! ,,PAS PAS AUSSI VITE TOI POUVOIR COURIR ,['Pres'],,I cannot run as fast as you!,70,,I can't run as fast as you! 
Mais il ne lui servit à rien de pousser ses 'coâ! coâ! coâ!' ,,PAS SERVIR POUSSER COA ,['Pres']['Pres'],,"But it was of no use, for croak, croak after her",71,,But it did not help him to push his 'coâ! coâ! coâ! 
aussi fort qu'elle pouvait. ,,AUSSI FORT POUVOIR ,['Imp'],,"as he might,",72,,as hard as she could. 
La jeune fille ne l'écoutait pas. ,,PAS PAS JEUNE FILLE ECOUTER ,['Imp'],,"she would not listen to him,",73,,The girl was not listening to him. 
Elle se hâtait de rentrer à la maison et ,,MAISON HATER RENTRER ,['Imp'],,"but made haste home,",74,,She was rushing home and 
bientôt la pauvre grenouille fut oubliée. ,,BIENTOT PAUVRE GRENOUILLE OUBLIER ,['Past']['Past'],,"and very soon forgot all about the poor frog,",75,,soon the poor frog was forgotten. 
Il ne lui restait plus qu'à replonger dans la fontaine.,,PAS PLUS FONTAINE RESTER REPLONGER ,['Imp'],,who had to betake himself to his well again.,76,,All he had to do was dive back into the fountain.
"Le lendemain, ",,LENDEMAIN ,<unk>,,"The next day,",77,,"The next day, "
"comme la petite princesse était à table, ",,PETITE PRINCESSE TABLE ,['Imp'],,when the King's daughter was sitting at table,78,,"as the little princess was at the table, "
"mangeant dans sa jolie assiette d'or, avec le roi et tous les gens de la Cour, ",,JOLIE OR MANGER ASSIETTE ROI TOUS GENS COUR ,['Pres']['Past'],,"with the King and all the court, and eating from her golden plate,",79,,"eating in his pretty golden plate, with the king and all the people of the Court, "
on entendit plouf! plouf! plouf! plouf! ,,PLOUF PLOUF PLOUF ENTENDRE PLOUF ,['Pres']['Past'],,there came something pitter patter ,80,,we heard splash! splash! splash! splash! 
quelque chose qui montait l'escalier de marbre. ,,CHOSE ESCALIER MARBRE MONTER ,['Imp'],,"up the marble stairs,",81,,something that went up the marble stairs. 
Puis on frappa à la porte et une voix dit: ,,PORTE FRAPPER VOIX DIT ,['Past'],,"and then there came a knocking at the door, and a voice crying:",82,,Then there was a knock at the door and a voice said
"Fille du roi, la plus jeune,",,FILLE ROI PLUS JEUNE ,<unk>,,"Youngest King's daughter,",83,,"Daughter of the king, the youngest,"
ouvre moi! ,,OUVRIR ,['Pres'],,let me in!,84,,open me! 
Elle se leva de table pour voir qui était là. ,,LA TABLE LEVER VOIR ,['Past']['Imp'],,"And she got up and ran to see who it could be,",85,,She got up from the table to see who was there. 
"Quand elle ouvrit, ",,OUVRIR ,['Pres'],,"but when she opened the door,",86,,"When she opened the door, "
elle aperçut la grenouille. ,,GRENOUILLE APERCEVOIR ,['Past'],,there was the frog sitting outside.,87,,she saw the frog. 
Elle repoussa bien vite la porte et ,,BIEN VITE PORTE REPOUSSER ,['Past'],,Then she shut the door hastily,88,,She quickly pushed the door open and 
alla reprendre sa place. ,,PLACE ALLER REPRENDRE ,['Past'],,"and went back to her seat,",89,,went back to his place. 
Elle avait très peur. ,,TRES PEUR ,['Imp'],,feeling very uneasy.,90,,She was very scared. 
Le roi vit que son coeur battait fort et dit: ,,FORT ROI COEUR VOIR BATTRE DIRE ,['Pres']['Imp']['Past'],,"The King noticed how quickly her heart was beating, and said:",91,,The king saw that his heart was beating fast and said
"Que crains-tu, mon enfant?",,CRAINS - TU ENFANT ,<unk>,,"My child, what are you afraid of?",92,,"What are you afraid of, my child?"
"Y aurait-il un géant derrière la porte, qui viendrait te chercher? ",,GEANT PORTE AVOIR VENIR CHERCHER ,['Pres']['Imp'],,Is there a giant standing at the door ready to carry you away?,93,,"Is there a giant behind the door, coming to get you? "
"Oh! non, répondit-elle, ",,NON REPONDIT ,<unk>,,"Oh no, answered she,",94,,"Oh, no,"" she replied, "
"ce n'est pas un géant, ",,PAS PAS GEANT ,['Pres'],,"no giant,",95,,"it is not a giant, "
mais une vilaine grenouille. ,,VILAINE GRENOUILLE ,<unk>,,but a horrid frog.,96,,but an ugly frog. 
Que te veut cette grenouille? ,,GRENOUILLE VOULOIR ,['Pres'],,And what does the frog want? asked the King.,97,,What does this frog want from you? 
"Ah! cher père, ",,AH CHER PERE ,<unk>,,"O dear father, answered she,",98,,"Ah! dear father, "
"hier, comme j'étais au bord de la fontaine et ",,HIER BORD FONTAINE ETRE ,['Imp'],,"when I was sitting by the well yesterday,",99,,"yesterday, as I was standing by the fountain and "
"que je jouais avec ma balle d'or, ",,BALLE OR JOUER ,['Pres'],,"and playing with my golden ball,",100,,"that I was playing with my golden ball, "
celle-ci tomba dans l'eau. ,,EAU TOMBER ,['Pres'],,"it fell into the water,",101,,this one fell into the water. 
"Parce que je pleurais bien fort, ",,BIEN FORT PLEURER ,['Pres'],,"and while I was crying for the loss of it,",102,,"Because I was crying so hard, "
la grenouille me l'a rapportée. ,,GRENOUILLE RAPPORTER ,['Pres']['Past'],,the frog came and got it again,103,,the frog brought it to me. 
"Et comme elle me le demandait avec insistance, ",,INSISTANCE DEMANDER ,['Imp'],,for me on condition,104,,"And as she insisted on asking me, "
je lui ai promis qu'elle deviendrait ma compagne. ,,COMPAGNE PROMETTRE DEVENIR ,['Pres']['Past']['Pres'],,"I would let him be my companion,",105,,I promised her that she would become my companion. 
Mais je ne pensais pas qu'elle sortirait de son eau. ,,PAS PAS PENSAIS EAU SORTIR ,['Imp'],,but I never thought that he could leave the water and come after me;,106,,But I didn't think it would come out of its water. 
Et voilà qu'elle est là dehors et ,,LA VOILA ,['Pres']['Pres'],,"but now there he is outside the door,",107,,And now she's out there and 
veut venir auprès de moi. ,,AUPRES VOULOIR VENIR ,['Pres'],,and he wants to come in to me.,108,,wants to come to me. 
"Sur ces entrefaites, ",,ENTREFAITES ,<unk>,,And then,109,,"In the meantime, "
on frappa une seconde fois à la porte et une voix dit:,,SECONDE FOIS PORTE FRAPPER VOIX DIRE ,['Fut']['Past'],,they all heard him knocking the second time and crying:,110,,there was a second knock on the door and a voice said
"Fille du roi, la plus jeune,",,FILLE ROI PLUS JEUNE ,<unk>,,"Youngest King's daughter,",111,,"Daughter of the king, the youngest,"
Ouvre-moi!,,<unk>,<unk>,,Open to me!,112,,Open up!
Ne sais-tu plus ce qu'hier,,PAS PLUS HIER SAIS - TU ,<unk>,,By the well water,113,,Don't you know what yesterday
Au bord de la fontaine fraîche,,BORD FONTAINE FRAICHE ,<unk>,,What promised,114,,At the edge of the fresh fountain
Tu me promis?,,PROMETTRE ,['Past'],,you me?,115,,Did you promise me?
"Fille du roi, la plus jeune,",,FILLE ROI PLUS JEUNE ,<unk>,,Youngest King's daughter,116,,"Daughter of the king, the youngest,"
Ouvre-moi!,,<unk>,<unk>,,Now open to me!,117,,Open up!
"Le roi dit alors: Ce que tu as promis, il faut le faire. Va et ouvre! ",,ALORS ROI DIRE TU AS PROMETTRE FALLOIR FAIRE ALLER OUVRIR ,['Pres']['Past']['Pres']['Pres']['Pres'],,"That which thou hast promised must thou perform, said the King, so go now and let him in.",118,,"Then the king said : What you have promised, you must do. Go and open it! "
Elle se leva et ouvrit la porte. ,,LEVER PORTE OUVRIR ,['Imp']['Past'],,"So she went and opened the door,",119,,She got up and opened the door. 
"La grenouille sautilla dans la salle, ",,GRENOUILLE SALLE SAUTILLER ,['Past'],,"and the frog hopped in,",120,,"The frog hopped around the room, "
"toujours sur ses talons, ",,TOUJOURS TALONS ,<unk>,,"following at her heels,",121,,"always on his heels, "
jusqu'à sa chaise. ,,CHAISE ,<unk>,,till she reached her chair.,122,,to his chair. 
"Là, elle s'arrêta et dit: ",,LA ARRETER DIRE ,['Pres']['Past'],,Then he stopped and cried:,123,,There she stopped and said
Prends-moi auprès de toi! ,,AUPRES PRENDS TOI ,<unk>,,Lift me up to sit by you.,124,,Take me with you! 
La princesse hésita. Mais le roi lui donna l'ordre d'obéir. ,,PRINCESSE HESITA ROI ORDRE OBEIR DONNER ,['Past'],,But she delayed doing so until the King ordered her.,125,,The princess hesitated. But the king ordered her to obey. 
"Quand la grenouille fut installée sur la chaise, ",,GRENOUILLE CHAISE INSTALLER ,['Past']['Past'],,"When once the frog was on the chair,",126,,"When the frog was installed on the chair, "
elle demanda à monter sur la table. ,,TABLE DEMANDER MONTER ,['Pres'],,"he wanted to get on the table,",127,,she asked to get on the table. 
"Et quand elle y fut, ",,<unk>,['Past'],,and there he sat,128,,"And when she was there, "
"elle dit: Approche ta petite assiette d'or, ",,DIRE APPROCHE PETITE ASSIETTE OR ,['Pres']['Imp'],,"and said: Now push your golden plate a little nearer,",129,,"she says : Bring your little golden plate, "
nous allons y manger ensemble. ,,ENSEMBLE ALLER MANGER ,['Pres'],,so that we may eat together.,130,,we'll eat there together. 
"La princesse fit ce qu'on voulait, ",,PRINCESSE FAIRE VOULOIR ,['Pres']['Imp'],,"And so she did,",131,,"The princess did as she was told, "
mais c'était malgré tout de mauvais coeur. ,,MAUVAIS COEUR ,['Imp'],,"but everybody might see how unwilling she was,",132,,but it was still with a bad heart. 
La grenouille mangea de bon appétit; ,,GRENOUILLE MANGEA BON APPETIT ,<unk>,,"and the frog feasted heartily,",133,,The frog ate heartily; 
"quant à la princesse, chaque bouchée lui restait au travers de la gorge. ",,QUANT PRINCESSE BOUCHEE TRAVERS GORGE RESTER ,['Imp'],,but every morsel seemed to stick in her throat.,134,,"As for the princess, each bite remained in her throat. "
"À la fin, la grenouille dit: J'ai mangé à satiété; ",,FIN GRENOUILLE DIRE SATIETE MANGER ,['Past']['Pres']['Past'],,"I have had enough now, said the frog at last,",135,,"At the end, the frog says : I have eaten my fill; "
"maintenant, je suis fatiguée. ",,MAINTENANT FATIGUER ,['Pres']['Past'],,"and as I am tired,",136,,Now I'm tired. 
Conduis-moi dans ta chambrette et ,,CHAMBRETTE ,<unk>,,"you must carry me to your room,",137,,Take me to your room and 
prépare ton lit de soie; ,,LIT SOIE PREPARE ,['Pres'],,"and make ready your silken bed,",138,,prepare your silk bed; 
nous allons dormir. ,,DORMIR ALLER ,['Pres'],,and we will lie down and go to sleep.,139,,we will sleep. 
La fille du roi se mit à pleurer; ,,FILLE ROI METTRE PLEURER ,['Past'],,"Then the King's daughter began to weep,",140,,The king's daughter began to cry; 
elle avait peur du contact glacé de la grenouille et n'osait pas la toucher. ,,PEUR CONTACT GLACE GRENOUILLE AVOIR PAS PAS OSER TOUCHER ,['Imp']['Imp'],,"and was afraid of the cold frog,",141,,she was afraid of the frog's icy touch and did not dare to touch it. 
"Et maintenant, elle allait dormir dans son joli lit bien propre! ",,MAINTENANT LIT BIEN JOLI PROPRE ALLER DORMIR ,['Imp']['Past'],,that nothing would satisfy him but he must sleep in her pretty clean bed.,142,,And now she was going to sleep in her nice clean bed! 
Mais le roi se fâcha et dit: ,,ROI FACHER DIRE ,['Past'],,"Now the King grew angry with her, saying:",143,,But the king became angry and said
Tu n'as pas le droit de mépriser celle qui t'a aidée quand tu étais dans le chagrin. ,,PAS PAS PAS TU DROIT CHAGRIN AVOIR MEPRISER AIDER ETRE ,['Imp']['Pres']['Past']['Pres'],,"That which thou hast promised in thy time of necessity, must thou now perform.",144,,You don't have the right to despise the one who helped you when you were in grief. 
"La princesse saisit la grenouille entre deux doigts, ",,DEUX PRINCESSE GRENOUILLE DOIGTS SAISIR ,['Pres'],,"So she picked up the frog with her finger and thumb,",145,,"The princess grasped the frog between two fingers, "
la monta dans sa chambre et ,,MONTA CHAMBRE ,<unk>,,carried him upstairs and ,146,,took her up to her room and 
la déposa dans un coin. ,,DEPOSA COIN ,<unk>,,"put him in a corner,",147,,put it in a corner. 
"Quand elle fut couchée, ",,COUCHER ,['Past']['Past'],,"and when she had lain down to sleep,",148,,"When she was lying down, "
la grenouille sauta près du lit et dit: ,,PRES GRENOUILLE SAUTA LIT DIRE ,['Past'],,"he came creeping up, saying:",149,,the frog jumped up beside the bed and said
"Prends-moi, sinon je le dirai à ton père. ",,PRENDS -MOI SINON DIRAI TON PERE ,<unk>,,"I am tired and want sleep as much as you; take me up, or I will tell your father.",150,,"Take me, or I'll tell your father. "
"La princesse se mit en colère, ",,PRINCESSE COLERE METTRE ,['Past'],,"Then she felt beside herself with rage,",151,,"The princess became angry, "
saisit la grenouille et la projeta de toutes ses forces contre le mur: ,,GRENOUILLE SAISIR PROJETA TOUTES FORCES MUR ,['Pres'],,"and picking him up, she threw him with all her strength against the wall,",152,,grabbed the frog and threw it with all his might against the wall
"Comme ça tu dormiras, ",,TU DORMIRAS ,<unk>,,"crying: Now will you be quiet,",153,,"That way you'll sleep, "
affreuse grenouille!,,AFFREUSE GRENOUILLE ,<unk>,,you horrid frog!,154,,ugly frog!
"Mais quand l'animal retomba sur le sol, ",,ANIMAL SOL RETOMBER ,['Pres'],,"But as he fell,",155,,"But when the animal fell back on the ground, "
ce n'était plus une grenouille. ,,PAS PLUS GRENOUILLE ,['Imp'],,"he ceased to be a frog,",156,,it was no longer a frog. 
Un prince aux beaux yeux pleins d'amitié la regardait. ,,PRINCE BEAUX YEUX PLEINS REGARDAIT ,<unk>,,and became all at once a prince with beautiful kind eyes.,157,,A prince with beautiful eyes full of friendship looked at her. 
Il en fut fait selon la volonté du père de la princesse. ,,VOLONTE PERE PRINCESSE FAIRE ,['Past']['Past'],,"And it came to pass that, with her father's consent,",158,,It was done according to the will of the father of the princess. 
Il devint son compagnon aimé et son époux. ,,COMPAGNON DEVENIR AIMER EPOUX ,['Pres']['Past'],,they became bride and bridegroom.,159,,He became her beloved companion and husband. 
Il lui raconta qu'une méchante sorcière lui avait jeté un sort et ,,QU' MECHANTE SORCIERE SORT RACONTER JETER ,['Pres']['Imp']['Past'],,"And he told her how a wicked witch had bound him by her spells,",160,,He told her that a wicked witch had cast a spell on him and 
la princesse seule pouvait l'en libérer. ,,PRINCESSE SEULE POUVOIR LIBERER ,['Imp'],,"and how no one but she alone could have released him,",161,,the princess alone could free him from it. 
"Le lendemain, ils partiraient tous deux pour son royaume. ",,LENDEMAIN TOUS ROYAUME PARTIR ,['Imp'],,and that they two would go together to his father's kingdom.,162,,"The next day, they would both leave for his kingdom. "
"Ils s'endormirent et, au matin, quand le soleil se leva, on vit arriver une voiture attelée de huit chevaux blancs. ",,ENDORMIR MATIN SOLEIL LEVER HUIT VOITURE CHEVAUX BLANCS VOIR ARRIVER ATTELER ,['Pres']['Past']['Pres']['Past'],,"And there came to the door a carriage drawn by eight white horses,",163,,"They fell asleep and in the morning, when the sun rose, a carriage with eight white horses arrived. "
Ils avaient de blancs plumets sur la tête et ,,BLANCS PLUMETS TETE AVOIR ,['Imp'],,"with white plumes on their heads,",164,,They had white feathers on their heads and 
leurs harnais étaient d'or. ,,HARNAIS OR ,['Imp'],,"and with golden harness,",165,,their harnesses were of gold. 
À l'arrière se tenait le valet du jeune roi. C'était le fidèle Henri. ,,ARRIERE VALET JEUNE ROI TENIR FIDELE HENRI ,['Imp']['Imp'],,"and behind the carriage was standing faithful Henry, the servant of the young prince.",166,,At the back stood the young king's valet. It was the faithful Henri. 
Il avait eu tant de chagrin quand il avait vu son seigneur transformé en grenouille ,,TANT CHAGRIN SEIGNEUR GRENOUILLE AVOIR VOIR TRANSFORMER ,['Imp']['Past']['Imp']['Past']['Past'],,"Now, faithful Henry had suffered such care and pain when his master was turned into a frog,",167,,He had been so saddened when he saw his lord turned into a frog 
qu'il s'était fait bander la poitrine de trois cercles de fer ,,TROIS POITRINE CERCLES FER FAIRE BANDER ,['Imp']['Past'],,"that he had been obliged to wear three iron bands over his heart,",168,,that he had his chest bandaged with three iron circles 
pour que son coeur n'éclatât pas de douleur. ,,PAS PAS COEUR DOULEUR ECLATER ,['Pres'],,to keep it from breaking with trouble and anxiety.,169,,so that his heart did not burst with pain. 
La voiture devait emmener le prince dans son royaume. ,,VOITURE PRINCE ROYAUME DEVOIR EMMENER ,['Imp'],,"When the carriage started to take the prince to his kingdom,",170,,The car was to take the prince to his kingdom. 
"Le fidèle Henri l'y fit monter avec la princesse, ",,FIDELE HENRI PRINCESSE FAIRE MONTER ,['Past'],,"and faithful Henry had helped them both in,",171,,"The faithful Henry made him go up with the princess, "
"et s'installa de nouveau à l'arrière, ",,NOUVEAU ARRIERE INSTALLER ,['Past'],,"he got up behind,",172,,"and settled back in the back seat, "
tout heureux de voir son maître libéré du mauvais sort.,,HEUREUX MAITRE MAUVAIS VOIR LIBERER SORTIR ,['Past']['Past'],,and was full of joy at his master's deliverance.,173,,happy to see his master freed from the evil spell.
"Quand ils eurent roulé pendant quelque temps, ",,EURENT TEMPS ROULER ,['Past'],,"And when they had gone a part of the way,",174,,"When they had driven for some time, "
"le prince entendit des craquements derrière lui, ",,PRINCE CRAQUEMENTS ENTENDRE ,['Past'],,"the prince heard a sound at the back of the carriage,",175,,"the prince heard cracking sounds behind him, "
comme si quelque chose se brisait. ,,CHOSE BRISER ,['Imp'],,"as if something had broken,",176,,as if something was breaking. 
Il tourna la tête et dit:,,TETE TOURNER DIRE ,['Pres']['Past'],,and he turned round and cried:,177,,He turned his head and said
"Henri, est-ce l'attelage qui brise ses chaînes?",,HENRI ATTELAGE CHAINES BRISE ,['Pres']['Pres'],,"Henry, the wheel must be breaking!",178,,"Henri, is it the carriage that breaks its chains?"
"Eh! non, Seigneur, ce n'est pas la voiture,",,NON SEIGNEUR PAS PAS VOITURE ,['Pres'],,"The wheel does not break,",179,,"No, Lord, it's not the car,"
